ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100001396,1,non-single (divorced / separated / married / widowed),24,high school,123994,skilled employee / official,0
100001397,1,single,20,high school,91270,unemployed / unskilled,0
100001398,1,non-single (divorced / separated / married / widowed),71,graduate school,133245,unemployed / unskilled,0
100001399,1,non-single (divorced / separated / married / widowed),31,high school,118594,skilled employee / official,1
100001400,1,non-single (divorced / separated / married / widowed),27,high school,40606,unemployed / unskilled,0
100001401,1,non-single (divorced / separated / married / widowed),36,high school,129304,unemployed / unskilled,0
100001402,1,non-single (divorced / separated / married / widowed),25,high school,113118,skilled employee / official,0
100001403,1,single,41,high school,133131,skilled employee / official,0
100001404,1,non-single (divorced / separated / married / widowed),30,high school,106876,skilled employee / official,1
100001405,1,non-single (divorced / separated / married / widowed),32,high school,130870,skilled employee / official,1
100001406,1,non-single (divorced / separated / married / widowed),29,high school,125621,unemployed / unskilled,0
100001407,1,single,27,high school,78923,unemployed / unskilled,0
100001408,1,non-single (divorced / separated / married / widowed),32,high school,123983,skilled employee / official,0
100001409,1,non-single (divorced / separated / married / widowed),25,high school,75184,unemployed / unskilled,0
100001410,1,single,24,high school,109693,skilled employee / official,0
100001411,1,non-single (divorced / separated / married / widowed),63,university,86273,unemployed / unskilled,0
100001412,1,single,42,university,113190,unemployed / unskilled,0
100001413,1,non-single (divorced / separated / married / widowed),22,high school,109274,unemployed / unskilled,0
100001414,1,non-single (divorced / separated / married / widowed),46,university,143489,skilled employee / official,1
100001415,1,non-single (divorced / separated / married / widowed),24,high school,99570,skilled employee / official,1
100001416,1,single,30,high school,139468,skilled employee / official,1
100001417,1,non-single (divorced / separated / married / widowed),44,university,108627,unemployed / unskilled,0
100001418,1,single,25,high school,106355,skilled employee / official,0
100001419,1,non-single (divorced / separated / married / widowed),27,high school,96952,skilled employee / official,0
100001420,1,non-single (divorced / separated / married / widowed),27,high school,141502,skilled employee / official,1
100001421,1,non-single (divorced / separated / married / widowed),34,high school,110420,skilled employee / official,1
100001422,1,non-single (divorced / separated / married / widowed),18,high school,97741,skilled employee / official,1
100001423,1,non-single (divorced / separated / married / widowed),25,high school,99583,skilled employee / official,1
100001424,1,non-single (divorced / separated / married / widowed),21,high school,63698,unemployed / unskilled,0
100001425,1,non-single (divorced / separated / married / widowed),26,high school,116688,skilled employee / official,1
100001426,1,non-single (divorced / separated / married / widowed),27,high school,131542,management / self-employed / highly qualified employee / officer,1
100001427,1,single,25,high school,136055,skilled employee / official,1
100001428,1,non-single (divorced / separated / married / widowed),30,high school,100195,skilled employee / official,1
100001429,1,single,66,graduate school,131001,skilled employee / official,0
100001430,1,non-single (divorced / separated / married / widowed),25,high school,104062,skilled employee / official,1
100001431,1,non-single (divorced / separated / married / widowed),43,university,137689,skilled employee / official,0
100001432,1,non-single (divorced / separated / married / widowed),35,high school,137705,skilled employee / official,1
100001433,1,single,70,graduate school,69915,unemployed / unskilled,0
100001434,1,single,35,high school,68731,unemployed / unskilled,0
100001435,1,non-single (divorced / separated / married / widowed),26,high school,105726,skilled employee / official,0
100001436,1,single,29,high school,78078,unemployed / unskilled,0
100001437,1,non-single (divorced / separated / married / widowed),22,high school,110835,unemployed / unskilled,0
100001438,1,single,26,high school,115531,skilled employee / official,1
100001439,1,non-single (divorced / separated / married / widowed),36,high school,92723,unemployed / unskilled,0
100001440,1,non-single (divorced / separated / married / widowed),35,high school,107509,skilled employee / official,1
100001441,1,non-single (divorced / separated / married / widowed),28,high school,116763,skilled employee / official,1
100001442,1,non-single (divorced / separated / married / widowed),24,high school,100733,skilled employee / official,0
100001443,1,non-single (divorced / separated / married / widowed),34,high school,92652,unemployed / unskilled,0
100001444,1,non-single (divorced / separated / married / widowed),25,high school,106987,skilled employee / official,0
100001445,1,non-single (divorced / separated / married / widowed),54,university,51882,unemployed / unskilled,0
100001446,1,single,46,university,104751,unemployed / unskilled,0
100001447,1,non-single (divorced / separated / married / widowed),42,high school,50947,unemployed / unskilled,0
100001448,1,single,45,university,126986,unemployed / unskilled,0
